acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported,latitude,longitude,geojson
449312,,Slight,2,1,14/08/2012,Tuesday,14,August,12,17,15,230,C,,One way Street,30,Other junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325730,673250,521532,Junction,Cyclist,357218,unset,EH11EY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.946583391,-3.18934589311,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18934589311, 55.946583391}}"
449512,,Slight,2,1,14/08/2012,Tuesday,14,August,12,18,30,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326070,672950,532708,Junction,Cyclist,357219,unset,EH89JR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9439406386,-3.18382027673,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18382027673, 55.9439406386}}"
450212,,Slight,1,1,15/08/2012,Wednesday,15,August,12,18,45,230,B,1350,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,326230,674510,557671,Segment,Bus,357220,unset,EH75JW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.957980117,-3.18168568034,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18168568034, 55.957980117}}"
450312,,Slight,1,1,15/08/2012,Wednesday,15,August,12,17,0,230,A,90,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,320790,675110,555462,Segment,Bus,357221,unset,EH45BW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9625041534,-3.26897954818,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.26897954818, 55.9625041534}}"
450512,,Slight,2,1,15/08/2012,Wednesday,15,August,12,20,20,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,328280,674660,523284,Junction,T.V.N.P.,357222,unset,EH76JB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9596381338,-3.14889518145,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.14889518145, 55.9596381338}}"
451512,,Slight,2,1,16/08/2012,Thursday,16,August,12,4,45,230,Motorway,8,Single carriageway - 3 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,318170,670760,6452637,Segment,T.V.N.P.,357223,unset,EH129BU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9229868196,-3.30962145141,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.30962145141, 55.9229868196}}"
452612,,Slight,1,1,05/07/2012,Thursday,5,July,12,16,30,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,328370,675380,0,Unset,Pedestrian,365867,unset,EH76HQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.966120041,-3.14764520778,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.14764520778, 55.966120041}}"
453712,,Slight,1,1,16/08/2012,Thursday,16,August,12,18,30,230,A,71,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323120,672330,522003,Junction,Pedestrian,357224,unset,EH111TZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9379079278,-3.23086909732,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.23086909732, 55.9379079278}}"
454112,,Slight,2,1,17/08/2012,Friday,17,August,12,15,30,230,A,702,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324880,672560,549171,Segment,Cyclist,357225,unset,EH104HW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9402524334,-3.20276212911,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20276212911, 55.9402524334}}"
454212,,Slight,2,2,17/08/2012,Friday,17,August,12,11,0,230,A,71,Dual carriageway - 2 lanes,40,Roundabout,Automatic Traffic Signal,A,71,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,318660,670410,2307027,Junction,T.V.N.P.,357226,unset,EH144AW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9199256835,-3.3016762986,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.3016762986, 55.9199256835}}"
455112,,Slight,1,1,18/08/2012,Saturday,18,August,12,4,0,230,A,702,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324810,673200,521406,Junction,Pedestrian,357227,unset,EH39AN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9459911511,-3.20406102519,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20406102519, 55.9459911511}}"
455612,,Slight,2,2,17/08/2012,Friday,17,August,12,21,20,230,C,,One way Street,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,325710,673170,567192,Segment,T.V.N.P.,357228,unset,EH12QN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9458615889,-3.18964405561,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18964405561, 55.9458615889}}"
455712,,Slight,2,2,08/08/2012,Wednesday,8,August,12,18,36,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present but unlit,Fine (without high winds),Dry,None,None,No overtaking,326280,675570,519445,Junction,T.V.N.P.,357229,unset,EH65BB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9675107174,-3.18117498832,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18117498832, 55.9675107174}}"
455812,,Slight,1,1,18/08/2012,Saturday,18,August,12,16,20,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325990,673080,560079,Segment,Pedestrian,357230,unset,EH89AL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.945096235,-3.18513665609,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18513665609, 55.945096235}}"
456712,,Serious,2,1,19/08/2012,Sunday,19,August,12,12,45,230,A,71,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,323040,672300,522009,Junction,Cyclist,357231,unset,EH111TT,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9376256157,-3.23214102962,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.23214102962, 55.9376256157}}"
456812,,Slight,3,1,19/08/2012,Sunday,19,August,12,17,40,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,C,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,325010,674400,520536,Junction,M.V.N.P.,357232,unset,EH36TH,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9568030094,-3.2011928675,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.2011928675, 55.9568030094}}"
456912,,Slight,2,1,17/08/2012,Friday,17,August,12,14,0,230,A,702,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,B,700,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324800,673210,521406,Junction,Cyclist,357233,unset,EH39BE,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.946079425,-3.20422390943,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20422390943, 55.946079425}}"
457212,,Serious,2,1,20/08/2012,Monday,20,August,12,15,20,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325610,671520,523860,Junction,Cyclist,357234,unset,EH92HZ,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9310226952,-3.19079013556,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19079013556, 55.9310226952}}"
457512,,Slight,2,1,21/08/2012,Tuesday,21,August,12,13,0,230,A,71,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322180,671780,549749,Segment,T.V.N.P.,357235,unset,EH113AA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9328156516,-3.24575618163,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.24575618163, 55.9328156516}}"
457612,,Slight,2,3,21/08/2012,Tuesday,21,August,12,12,20,230,Motorway,8,One way Street,50,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,318170,670850,6452972,Segment,T.V.N.P.,357236,unset,EH129BU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9237953355,-3.30964871845,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.30964871845, 55.9237953355}}"
458012,,Slight,2,1,21/08/2012,Tuesday,21,August,12,16,22,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Daylight: street lighting unknown,Raining (without high winds),Dry,None,None,No overtaking,320310,668910,570540,Segment,T.V.N.P.,357237,unset,EH145BH,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9067263503,-3.27483664622,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.27483664622, 55.9067263503}}"
458312,,Serious,2,1,21/08/2012,Tuesday,21,August,12,20,11,230,A,901,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,900,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326960,675900,522483,Junction,Bus,357238,unset,EH68LN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene,55.9705793129,-3.17037179038,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.17037179038, 55.9705793129}}"
458412,,Slight,1,1,21/08/2012,Tuesday,21,August,12,17,34,230,A,70,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323300,672120,561694,Segment,Pedestrian,357239,unset,EH111PA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.936050085,-3.22792830874,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.22792830874, 55.936050085}}"
458712,,Slight,2,1,21/08/2012,Tuesday,21,August,12,23,45,230,A,71,Roundabout,30,Roundabout,Give way sign or markings,B,701,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,319400,670630,529633,Junction,Cyclist,357240,unset,EH114JY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9220266153,-3.28990317957,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.28990317957, 55.9220266153}}"
458812,,Slight,2,1,21/08/2012,Tuesday,21,August,12,21,0,230,A,70,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,323860,672900,521802,Junction,T.V.N.P.,357241,unset,EH112EA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9431464562,-3.21918539174,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.21918539174, 55.9431464562}}"
458912,,Slight,2,1,20/08/2012,Monday,20,August,12,19,0,230,A,702,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324940,667400,548922,Segment,Cyclist,357242,unset,EH107DUA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.8939049167,-3.20036827944,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20036827944, 55.8939049167}}"
