acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported,latitude,longitude,geojson
796510,,Slight,1,1,30/10/2010,Saturday,30,October,10,0,30,230,Unclassified,,One way Street,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining with high winds,Dry,None,None,No overtaking,324680,673640,0,Unset,Pedestrian,361795,unset,EH12AE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.949923682,-3.20626516453,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20626516453, 55.949923682}}"
797910,,Serious,2,1,30/10/2010,Saturday,30,October,10,18,10,230,Unclassified,,Roundabout,30,Roundabout,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,327910,674590,520323,Junction,T.V.N.P.,361796,unset,EH76AP,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9589538725,-3.15480219908,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.15480219908, 55.9589538725}}"
799210,,Serious,1,1,31/10/2010,Sunday,31,October,10,12,55,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,323620,667990,570546,Segment,S.V.N.P.,361797,unset,EH107DS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.8989978397,-3.2216390891,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.2216390891, 55.8989978397}}"
800010,,Slight,1,1,31/10/2010,Sunday,31,October,10,19,55,230,Unclassified,,Dual carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Other,Dry,None,None,No overtaking,324580,673380,10254960,Junction,Bus,361798,unset,EH12DA,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9475722037,-3.20779356666,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20779356666, 55.9475722037}}"
801710,,Slight,1,2,01/11/2010,Monday,1,November,10,9,25,230,A,701,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326980,671380,569339,Segment,Bus,361934,unset,EH165PF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9299749128,-3.1688273173,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.1688273173, 55.9299749128}}"
802310,,Slight,2,1,01/11/2010,Monday,1,November,10,9,10,230,A,8,Dual carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,317850,672700,550637,Segment,T.V.N.P.,361935,unset,EH128LU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9403602283,-3.31533163657,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.31533163657, 55.9403602283}}"
803010,,Slight,2,1,02/11/2010,Tuesday,2,November,10,12,45,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,322380,669650,564818,Segment,T.V.N.P.,361936,unset,EH141DS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9137125968,-3.24194327565,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.24194327565, 55.9137125968}}"
804410,,Slight,2,1,01/11/2010,Monday,1,November,10,17,0,230,Unclassified,,Single carriageway - 2 lanes,30,Mini-roundabout,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining with high winds,Dry,None,None,No overtaking,322570,669810,532855,Junction,Cyclist,361937,unset,EH130PN,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9151806098,-3.23894986132,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.23894986132, 55.9151806098}}"
804910,,Slight,2,2,30/10/2010,Saturday,30,October,10,11,45,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,330060,673760,529624,Junction,T.V.N.P.,361799,unset,EH151LU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9518149037,-3.12015372713,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.12015372713, 55.9518149037}}"
805310,,Slight,2,2,01/11/2010,Monday,1,November,10,17,14,230,A,1,Dual carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Darkness: street lighting unknown,Unknown,Dry,None,None,No overtaking,331250,672560,552838,Segment,T.V.N.P.,361938,unset,EH153DR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9412056368,-3.10079286848,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.10079286848, 55.9412056368}}"
805710,,Slight,2,1,02/11/2010,Tuesday,2,November,10,9,25,230,Unclassified,,Dual carriageway - 2 lanes,30,Using private drive or entrance,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,318680,671500,12232522,Segment,T.V.N.P.,361939,unset,EH129EB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9297211205,-3.30168453942,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.30168453942, 55.9297211205}}"
806010,,Slight,2,1,01/11/2010,Monday,1,November,10,17,25,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,324690,676750,0,Unset,T.V.N.P.,361940,unset,EH53JW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.977864888,-3.20697444074,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20697444074, 55.977864888}}"
806210,,Slight,1,1,02/11/2010,Tuesday,2,November,10,14,30,230,A,702,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Daylight: no street lighting,Other,Dry,None,None,No overtaking,324800,673200,521406,Junction,Pedestrian,361941,unset,EH39BE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9459895866,-3.20422112121,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.20422112121, 55.9459895866}}"
806310,,Slight,1,2,02/11/2010,Tuesday,2,November,10,8,30,230,A,7,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326010,673370,569291,Segment,Pedestrian,361942,unset,EH11LS,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9477046462,-3.18489602852,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18489602852, 55.9477046462}}"
806810,,Slight,2,1,01/11/2010,Monday,1,November,10,21,40,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326100,672900,560094,Segment,T.V.N.P.,361943,unset,EH89JN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9434960563,-3.18332631231,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18332631231, 55.9434960563}}"
808610,,Slight,2,1,03/11/2010,Wednesday,3,November,10,8,7,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324310,668730,0,Unset,Cyclist,361944,unset,EH106QU,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene,55.9057548787,-3.21081295441,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.21081295441, 55.9057548787}}"
808710,,Slight,2,1,03/11/2010,Wednesday,3,November,10,7,25,230,A,8,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,314810,672470,532249,Junction,Cyclist,361945,unset,EH288NB,Control by other authorised person,Pedestrian phase at traffic signal junction,Elsewhere,55.9377649781,-3.36391826338,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.36391826338, 55.9377649781}}"
809210,,Slight,3,1,31/10/2010,Sunday,31,October,10,14,4,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,327380,669380,570761,Segment,M.V.N.P.,361800,unset,EH166JR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.912067454,-3.16188836126,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.16188836126, 55.912067454}}"
810410,,Serious,2,1,04/11/2010,Thursday,4,November,10,8,0,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,328970,671130,553654,Segment,Cyclist,361946,unset,EH164SY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9280269295,-3.13691487282,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.13691487282, 55.9280269295}}"
811310,,Serious,2,1,11/08/2010,Wednesday,11,August,10,17,20,230,A,8,Roundabout,30,Roundabout,Automatic Traffic Signal,A,8,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,317420,672640,9658446,Junction,Cyclist,350536,unset,EH128ND,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere,55.9397475494,-3.32219609278,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.32219609278, 55.9397475494}}"
811610,,Slight,1,1,04/11/2010,Thursday,4,November,10,12,0,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: no street lighting,Raining with high winds,Dry,None,None,No overtaking,325380,673900,521049,Junction,Bus,361947,unset,EH22DF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9523686907,-3.19512923553,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.19512923553, 55.9523686907}}"
811810,,Slight,2,1,04/11/2010,Thursday,4,November,10,16,15,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Raining with high winds,Dry,None,None,No overtaking,327950,666890,2579069,Segment,T.V.N.P.,361948,unset,EH178SD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.889782788,-3.15210740001,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.15210740001, 55.889782788}}"
812310,,Slight,4,7,04/11/2010,Thursday,4,November,10,16,35,230,Motorway,9,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Darkness: no street lighting,Raining with high winds,Dry,None,None,No overtaking,312300,673260,562738,Segment,M.V.N.P.,361949,unset,EH299DZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9444103596,-3.40434755933,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.40434755933, 55.9444103596}}"
812610,,Slight,2,1,04/11/2010,Thursday,4,November,10,22,0,230,A,900,Dual carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,326179,674599,2599256,Segment,Bus,361950,unset,EH74AB,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9587718495,-3.18252680804,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.18252680804, 55.9587718495}}"
813110,,Slight,2,1,04/11/2010,Thursday,4,November,10,9,50,230,A,70,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Raining (without high winds),Dry,None,None,No overtaking,323720,672740,521793,Junction,Cyclist,361951,unset,EH112EF,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene,55.9416868536,-3.22138131592,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.22138131592, 55.9416868536}}"
814710,,Slight,3,1,04/11/2010,Thursday,4,November,10,17,50,230,A,90,Single carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Darkness: street lighting unknown,Unknown,Dry,None,None,No overtaking,320610,675130,555471,Segment,M.V.N.P.,361952,unset,EH47AG,Control by other authorised person,Central refuge - no other controls,Elsewhere,55.9626541084,-3.27186832351,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.27186832351, 55.9626541084}}"
815610,,Slight,3,1,05/11/2010,Friday,5,November,10,18,0,230,B,900,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,324360,674670,520107,Junction,M.V.N.P.,361953,unset,EH41JF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene,55.9591267385,-3.21167776614,"{""type"": ""Feature"",""geometry"": {""type"": ""Point"",""coordinates"": -3.21167776614, 55.9591267385}}"
